intervalstarttime_gmt,intervalendtime_gmt,opr_dt,opr_hr,node,lmp_type,mw,hour_ext,hour
2021-01-08T05:00:00Z,2021-01-08T06:00:00Z,2021-01-07,22,IRONMTN_2_N001,LMP,34.43776,05:00:00,6
2021-01-07T13:00:00Z,2021-01-07T14:00:00Z,2021-01-07,6,IRONMTN_2_N001,LMP,33.47498,13:00:00,14
2021-01-07T16:00:00Z,2021-01-07T17:00:00Z,2021-01-07,9,IRONMTN_2_N001,LMP,22.53201,16:00:00,17
2021-01-08T04:00:00Z,2021-01-08T05:00:00Z,2021-01-07,21,IRONMTN_2_N001,LMP,37.3514,04:00:00,5
2021-01-07T17:00:00Z,2021-01-07T18:00:00Z,2021-01-07,10,IRONMTN_2_N001,LMP,4.74184,17:00:00,18
2021-01-07T09:00:00Z,2021-01-07T10:00:00Z,2021-01-07,2,IRONMTN_2_N001,LMP,26.83169,09:00:00,10
2021-01-07T15:00:00Z,2021-01-07T16:00:00Z,2021-01-07,8,IRONMTN_2_N001,LMP,39.9153,15:00:00,16
2021-01-07T18:00:00Z,2021-01-07T19:00:00Z,2021-01-07,11,IRONMTN_2_N001,LMP,4.19685,18:00:00,19
2021-01-07T21:00:00Z,2021-01-07T22:00:00Z,2021-01-07,14,IRONMTN_2_N001,LMP,3.71751,21:00:00,22
2021-01-07T08:00:00Z,2021-01-07T09:00:00Z,2021-01-07,1,IRONMTN_2_N001,LMP,27.53247,08:00:00,9
2021-01-07T10:00:00Z,2021-01-07T11:00:00Z,2021-01-07,3,IRONMTN_2_N001,LMP,25.98114,10:00:00,11
2021-01-07T23:00:00Z,2021-01-08T00:00:00Z,2021-01-07,16,IRONMTN_2_N001,LMP,27.50405,23:00:00,24
2021-01-08T03:00:00Z,2021-01-08T04:00:00Z,2021-01-07,20,IRONMTN_2_N001,LMP,40.797,03:00:00,4
2021-01-07T19:00:00Z,2021-01-07T20:00:00Z,2021-01-07,12,IRONMTN_2_N001,LMP,2.97305,19:00:00,20
2021-01-07T20:00:00Z,2021-01-07T21:00:00Z,2021-01-07,13,IRONMTN_2_N001,LMP,3.70242,20:00:00,21
2021-01-08T02:00:00Z,2021-01-08T03:00:00Z,2021-01-07,19,IRONMTN_2_N001,LMP,43.91985,02:00:00,3
2021-01-08T07:00:00Z,2021-01-08T08:00:00Z,2021-01-07,24,IRONMTN_2_N001,LMP,30.00852,07:00:00,8
2021-01-08T11:00:00Z,2021-01-08T12:00:00Z,2021-01-08,4,IRONMTN_2_N001,LMP,29.23331,11:00:00,12
2021-01-08T13:00:00Z,2021-01-08T14:00:00Z,2021-01-08,6,IRONMTN_2_N001,LMP,35.11322,13:00:00,14
2021-01-08T15:00:00Z,2021-01-08T16:00:00Z,2021-01-08,8,IRONMTN_2_N001,LMP,42.34141,15:00:00,16
2021-01-09T04:00:00Z,2021-01-09T05:00:00Z,2021-01-08,21,IRONMTN_2_N001,LMP,36.43461,04:00:00,5
2021-01-09T06:00:00Z,2021-01-09T07:00:00Z,2021-01-08,23,IRONMTN_2_N001,LMP,31.97873,06:00:00,7
2021-01-09T07:00:00Z,2021-01-09T08:00:00Z,2021-01-08,24,IRONMTN_2_N001,LMP,31.05518,07:00:00,8
2021-01-08T18:00:00Z,2021-01-08T19:00:00Z,2021-01-08,11,IRONMTN_2_N001,LMP,1.86355,18:00:00,19
2021-01-08T08:00:00Z,2021-01-08T09:00:00Z,2021-01-08,1,IRONMTN_2_N001,LMP,30.49726,08:00:00,9
2021-01-08T12:00:00Z,2021-01-08T13:00:00Z,2021-01-08,5,IRONMTN_2_N001,LMP,29.75883,12:00:00,13
2021-01-08T14:00:00Z,2021-01-08T15:00:00Z,2021-01-08,7,IRONMTN_2_N001,LMP,41.97657,14:00:00,15
2021-01-08T17:00:00Z,2021-01-08T18:00:00Z,2021-01-08,10,IRONMTN_2_N001,LMP,4.67583,17:00:00,18
2021-01-08T19:00:00Z,2021-01-08T20:00:00Z,2021-01-08,12,IRONMTN_2_N001,LMP,0.42238,19:00:00,20
2021-01-08T21:00:00Z,2021-01-08T22:00:00Z,2021-01-08,14,IRONMTN_2_N001,LMP,-0.67832,21:00:00,22
2021-01-08T23:00:00Z,2021-01-09T00:00:00Z,2021-01-08,16,IRONMTN_2_N001,LMP,23.81,23:00:00,24
2021-01-09T05:00:00Z,2021-01-09T06:00:00Z,2021-01-08,22,IRONMTN_2_N001,LMP,34.74513,05:00:00,6
2021-01-08T22:00:00Z,2021-01-08T23:00:00Z,2021-01-08,15,IRONMTN_2_N001,LMP,2.85785,22:00:00,23
2021-01-09T03:00:00Z,2021-01-09T04:00:00Z,2021-01-08,20,IRONMTN_2_N001,LMP,38.71843,03:00:00,4
2021-01-09T00:00:00Z,2021-01-09T01:00:00Z,2021-01-08,17,IRONMTN_2_N001,LMP,38.44656,00:00:00,1
2021-01-08T10:00:00Z,2021-01-08T11:00:00Z,2021-01-08,3,IRONMTN_2_N001,LMP,29.10927,10:00:00,11
2021-01-08T16:00:00Z,2021-01-08T17:00:00Z,2021-01-08,9,IRONMTN_2_N001,LMP,20.48482,16:00:00,17
2021-01-09T02:00:00Z,2021-01-09T03:00:00Z,2021-01-08,19,IRONMTN_2_N001,LMP,42.54133,02:00:00,3
2021-01-09T01:00:00Z,2021-01-09T02:00:00Z,2021-01-08,18,IRONMTN_2_N001,LMP,47.36528,01:00:00,2
2021-01-08T09:00:00Z,2021-01-08T10:00:00Z,2021-01-08,2,IRONMTN_2_N001,LMP,29.41469,09:00:00,10
2021-01-08T20:00:00Z,2021-01-08T21:00:00Z,2021-01-08,13,IRONMTN_2_N001,LMP,0.45741,20:00:00,21
2021-01-09T09:00:00Z,2021-01-09T10:00:00Z,2021-01-09,2,IRONMTN_2_N001,LMP,29.45115,09:00:00,10
2021-01-09T18:00:00Z,2021-01-09T19:00:00Z,2021-01-09,11,IRONMTN_2_N001,LMP,3.06962,18:00:00,19
2021-01-09T17:00:00Z,2021-01-09T18:00:00Z,2021-01-09,10,IRONMTN_2_N001,LMP,4.17442,17:00:00,18
2021-01-09T22:00:00Z,2021-01-09T23:00:00Z,2021-01-09,15,IRONMTN_2_N001,LMP,2.77448,22:00:00,23
2021-01-10T01:00:00Z,2021-01-10T02:00:00Z,2021-01-09,18,IRONMTN_2_N001,LMP,47.56619,01:00:00,2
2021-01-09T10:00:00Z,2021-01-09T11:00:00Z,2021-01-09,3,IRONMTN_2_N001,LMP,28.27179,10:00:00,11
2021-01-10T05:00:00Z,2021-01-10T06:00:00Z,2021-01-09,22,IRONMTN_2_N001,LMP,36.23184,05:00:00,6
2021-01-10T03:00:00Z,2021-01-10T04:00:00Z,2021-01-09,20,IRONMTN_2_N001,LMP,38.55617,03:00:00,4
